pdid,name,target_name,gene_name,target_type,activity_biochemical,SMILES_std,mw,hba,hbd,rb,logp,tpsa,moa_label,Standardized_SMILES,SMILES_protonated_7.4,TPSA,Rot_Bonds,H_Accpt,H_Donors,LogP,Mol.Wt,Ro5_check,morgan_fps,set
PD021356,SUBEROHYDROXAMIC ACID,Histone deacetylase 6,HDAC6,single protein,6.76,ON=C(O)CCCCCCC(O)=NO,204.11,4.0,4.0,7.0,0.34,98.66,HDAC,ON=C(O)CCCCCCC(O)=NO,ONC(=O)CCCCCCC(=O)NO,98.66000000000001,7.0,4.0,4.0,0.3377999999999993,204.226,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b41451c0>,tr
PD003470,BRD3308,Histone deacetylase 3,HDAC3,single protein,7.19,CC(=O)Nc1ccc(C(=O)Nc2ccc(F)cc2N)cc1,287.11,3.0,3.0,3.0,2.62,84.22,HDAC,CC(=O)Nc1ccc(C(=O)Nc2ccc(F)cc2N)cc1,CC(=O)NC1=CC=C(C=C1)C(=O)NC1=CC=C(F)C=C1N,84.22,3.0,3.0,3.0,2.6186,287.29400000000004,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01d1c0>,tr
PD064856,TINOSTAMUSTINE,Histone deacetylase 1,HDAC1,single protein,8.0,Cn1c(CCCCCCC(O)=NO)nc2cc(N(CCCl)CCCl)ccc21,414.16,5.0,2.0,12.0,3.86,70.39,HDAC,Cn1c(CCCCCCC(O)=NO)nc2cc(N(CCCl)CCCl)ccc21,CN1C(CCCCCCC(=O)NO)=NC2=CC(=CC=C12)N(CCCl)CCCl,70.39,12.0,5.0,2.0,3.8557000000000023,415.36500000000024,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9770350>,tr
PD006806,butyric acid,Histone deacetylase 3,HDAC3,single protein,5.05,CCCC(=O)O,88.05,1.0,1.0,2.0,0.87,37.3,HDAC,CCCC(=O)O,CCCC([O-])=O,40.129999999999995,2.0,2.0,0.0,-0.46360000000000023,87.09799999999998,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9773760>,tr
PD003432,TACEDINALINE,Histone deacetylase 2,HDAC2,single protein,6.82,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,269.12,3.0,3.0,3.0,2.48,84.22,HDAC,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,CC(=O)NC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1N,84.22,3.0,3.0,3.0,2.4795,269.30400000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b4144f20>,tr
PD003328,ENTINOSTAT,Histone deacetylase 1,HDAC1,single protein,7.2,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,376.15,5.0,3.0,6.0,3.34,106.34,HDAC,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,NC1=CC=CC=C1NC(=O)C1=CC=C(CNC(=O)OCC2=CC=CN=C2)C=C1,106.34,6.0,5.0,3.0,3.342500000000001,376.4160000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01e810>,tr
PD016202,TASQUINIMOD,Histone deacetylase 4,HDAC4,single protein,7.76,COc1cccc2c1c(=O)c(C(=O)N(C)c1ccc(C(F)(F)F)cc1)c(O)n2C,406.11,5.0,1.0,3.0,3.55,71.77,HDAC,COc1cccc2c1c(=O)c(C(=O)N(C)c1ccc(C(F)(F)F)cc1)c(O)n2C,COC1=C2C([O-])=C(C(=O)N(C)C3=CC=C(C=C3)C(F)(F)F)C(=O)N(C)C2=CC=C1,74.6,3.0,5.0,0.0,2.916100000000001,405.3520000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9770d60>,tr
PD010352,TMP269,Histone deacetylase 9,HDAC9,single protein,7.64,O=C(NCC1(c2nc(-c3ccccc3)cs2)CCOCC1)c1cccc(-c2noc(C(F)(F)F)n2)c1,514.13,7.0,1.0,6.0,5.36,90.14,HDAC,O=C(NCC1(c2nc(-c3ccccc3)cs2)CCOCC1)c1cccc(-c2noc(C(F)(F)F)n2)c1,FC(F)(F)C1=NC(=NO1)C1=CC(=CC=C1)C(=O)NCC1(CCOCC1)C1=NC(=CS1)C1=CC=CC=C1,90.14,6.0,7.0,1.0,5.357100000000004,514.5290000000005,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b97705f0>,tr
PD078567,SR 4370,Histone deacetylase 3,HDAC3,single protein,8.22,CCCCNNC(=O)c1ccc(-c2cccc(F)c2F)cc1,304.14,2.0,2.0,6.0,3.67,41.13,HDAC,CCCCNNC(=O)c1ccc(-c2cccc(F)c2F)cc1,CCCCNNC(=O)C1=CC=C(C=C1)C1=CC=CC(F)=C1F,41.129999999999995,6.0,2.0,2.0,3.6663000000000023,304.34000000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b41462d0>,tr
PD017910,HPOB,Histone deacetylase 6,HDAC6,single protein,7.25,O=C(Cc1ccc(C(O)=NO)cc1)N(CCO)c1ccccc1,314.13,4.0,3.0,6.0,1.37,89.87,HDAC,O=C(Cc1ccc(C(O)=NO)cc1)N(CCO)c1ccccc1,OCCN(C(=O)CC1=CC=C(C=C1)C(O)N=O)C1=CC=CC=C1,90.19999999999999,7.0,5.0,2.0,2.0118999999999994,314.341,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01d310>,tr
PD010577,M344,Histone deacetylase 3,HDAC3,single protein,8.37,CN(C)c1ccc(C(=O)NCCCCCCC(O)=NO)cc1,307.19,4.0,3.0,9.0,1.94,81.67,HDAC,CN(C)c1ccc(C(=O)NCCCCCCC(O)=NO)cc1,CN(C)C1=CC=C(C=C1)C(=O)NCCCCCCC(=O)NO,81.67,9.0,4.0,3.0,1.9383,307.3939999999999,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b42767a0>,tr
PD116269,WAY-249486,Histone deacetylase 6,HDAC6,single protein,4.89,Cc1cc(=O)[nH]c(SCC(=O)c2ccc(Cl)cc2)n1,294.02,5.0,1.0,4.0,3.12,63.08,HDAC,Cc1cc(=O)[nH]c(SCC(=O)c2ccc(Cl)cc2)n1,CC1=CC([O-])=NC(SCC(=O)C2=CC=C(Cl)C=C2)=N1,65.91,4.0,5.0,0.0,2.4870200000000002,293.755,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9772500>,tr
PD011142,QUISINOSTAT,Histone deacetylase 1,HDAC1,single protein,9.96,Cn1cc(CNCC2CCN(c3ncc(C(O)=NO)cn3)CC2)c2ccccc21,394.21,7.0,3.0,6.0,2.09,95.31,HDAC,Cn1cc(CNCC2CCN(c3ncc(C(O)=NO)cn3)CC2)c2ccccc21,CN1C=C(C[NH2+]CC2CCN(CC2)C2=NC=C(C=N2)C(=O)NO)C2=CC=CC=C12,99.89,6.0,6.0,3.0,1.0673000000000017,395.4870000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b4145b60>,tr
PD000593,HINOKITIOL,Histone deacetylase 4,HDAC4,single protein,8.48,CC(C)c1cccc(=O)c(O)c1,164.08,2.0,1.0,1.0,1.88,37.3,HDAC,CC(C)c1cccc(=O)c(O)c1,CC(C)C1=CC=CC(=O)C([O-])=C1,40.129999999999995,1.0,2.0,0.0,1.2438,163.19599999999997,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01c040>,tr
PD009842,daunorubicin,Histone deacetylase 6,HDAC6,single protein,7.7,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(C)=O)C[C@@H]1O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C3=O,527.18,11.0,5.0,4.0,1.03,185.84,HDAC,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(C)=O)C[C@@H]1O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C3=O,COC1=CC=CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C[C@](O)(C[C@@H]1O[C@H]1C[C@H]([NH3+])[C@H](O)[C@H](C)O1)C(C)=O)C3=O,187.45999999999998,4.0,10.0,5.0,0.5405999999999991,528.5340000000002,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b97725e0>,tr
PD010999,droxinostat,Histone deacetylase 8,HDAC8,single protein,5.84,Cc1cc(Cl)ccc1OCCCC(O)=NO,243.07,3.0,2.0,5.0,2.31,58.56,HDAC,Cc1cc(Cl)ccc1OCCCC(O)=NO,CC1=CC(Cl)=CC=C1OCCCC(=O)NO,58.56,5.0,3.0,2.0,2.31282,243.68999999999997,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b97738b0>,tr
PD038804,AR-42,Histone deacetylase 6,HDAC6,single protein,8.18,CC(C)[C@H](C(=O)Nc1ccc(C(O)=NO)cc1)c1ccccc1,312.15,3.0,3.0,5.0,3.18,78.43,HDAC,CC(C)[C@H](C(=O)Nc1ccc(C(O)=NO)cc1)c1ccccc1,CC(C)[C@H](C(=O)NC1=CC=C(C=C1)C(O)N=O)C1=CC=CC=C1,78.75999999999999,6.0,4.0,2.0,3.8222000000000023,312.369,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b803b4c0>,tr
PD021168,Chidamide,Histone deacetylase 3,HDAC3,single protein,7.17,Nc1ccc(F)cc1NC(=O)c1ccc(CNC(=O)/C=C/c2cccnc2)cc1,390.15,4.0,3.0,6.0,3.38,97.11,HDAC,Nc1ccc(F)cc1NC(=O)c1ccc(CNC(=O)/C=C/c2cccnc2)cc1,NC1=CC=C(F)C=C1NC(=O)C1=CC=C(CNC(=O)\C=C\C2=CC=CN=C2)C=C1,97.11,6.0,4.0,3.0,3.384800000000002,390.41800000000006,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01e1f0>,tr
PD071866,tucidinostat,Polyamine deacetylase HDAC10,HDAC10,single protein,6.82,Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)/C=C/c2cccnc2)cc1,390.15,4.0,3.0,6.0,3.38,97.11,HDAC,Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)/C=C/c2cccnc2)cc1,NC1=CC(F)=CC=C1NC(=O)C1=CC=C(CNC(=O)\C=C\C2=CC=CN=C2)C=C1,97.11,6.0,4.0,3.0,3.384800000000002,390.41800000000006,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9772b20>,tr
PD117646,ACY-957,Histone deacetylase 1,HDAC1,single protein,8.28,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc2nc(N3CCNCC3)ccc2c1,429.16,6.0,3.0,4.0,4.21,83.28,HDAC,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc2nc(N3CCNCC3)ccc2c1,NC1=CC=C(C=C1NC(=O)C1=CC2=CC=C(N=C2C=C1)N1CC[NH2+]CC1)C1=CC=CS1,87.85999999999999,4.0,5.0,3.0,3.1812000000000014,430.55700000000024,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e005700>,tr
PD012420,BRD73954,Histone deacetylase 6,HDAC6,single protein,7.44,O=C(NCCc1ccccc1)c1cccc(C(O)=NO)c1,284.12,3.0,3.0,5.0,1.78,78.43,HDAC,O=C(NCCc1ccccc1)c1cccc(C(O)=NO)c1,OC(N=O)C1=CC(=CC=C1)C(=O)NCCC1=CC=CC=C1,78.76,6.0,4.0,2.0,2.4164000000000003,284.315,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01c270>,tr
PD016685,PYROXAMIDE,Histone deacetylase 1,HDAC1,single protein,8.57,O=C(CCCCCCC(O)=NO)Nc1cccnc1,265.14,4.0,3.0,8.0,1.87,91.32,HDAC,O=C(CCCCCCC(O)=NO)Nc1cccnc1,ONC(=O)CCCCCCC(=O)NC1=CC=CN=C1,91.32000000000001,8.0,4.0,3.0,1.8660999999999996,265.313,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b41460a0>,tr
PD012417,BG45,Histone deacetylase 3,HDAC3,single protein,6.54,Nc1ccccc1NC(=O)c1cnccn1,214.09,4.0,2.0,2.0,1.31,80.9,HDAC,Nc1ccccc1NC(=O)c1cnccn1,NC1=CC=CC=C1NC(=O)C1=CN=CC=N1,80.89999999999999,2.0,4.0,2.0,1.3111,214.228,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01cdd0>,tr
PD101041,ACY-775,Histone deacetylase 6,HDAC6,single protein,8.12,ON=C(O)c1cnc(NC2(c3cccc(F)c3)CCCCC2)nc1,330.15,5.0,3.0,4.0,3.01,87.14,HDAC,ON=C(O)c1cnc(NC2(c3cccc(F)c3)CCCCC2)nc1,ONC(=O)C1=CN=C(NC2(CCCCC2)C2=CC=CC(F)=C2)N=C1,87.14,4.0,5.0,3.0,3.0062000000000015,330.36299999999994,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e005e00>,tr
PD012273,UF010,Histone deacetylase 3,HDAC3,single protein,6.59,CCCCNNC(=O)c1ccc(Br)cc1,270.04,2.0,2.0,5.0,2.48,41.13,HDAC,CCCCNNC(=O)c1ccc(Br)cc1,CCCCNNC(=O)C1=CC=C(Br)C=C1,41.129999999999995,5.0,2.0,2.0,2.483600000000001,271.15799999999996,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9770ba0>,tr
PD010809,TUBACIN,Histone deacetylase 6,HDAC6,single protein,8.4,O=C(CCCCCCC(O)=NO)Nc1ccc([C@@H]2O[C@H](c3ccc(CO)cc3)C[C@H](CSc3nc(-c4ccccc4)c(-c4ccccc4)o3)O2)cc1,721.28,9.0,4.0,16.0,8.62,143.15,HDAC,O=C(CCCCCCC(O)=NO)Nc1ccc([C@H]2O[C@@H](CSc3nc(-c4ccccc4)c(-c4ccccc4)o3)C[C@@H](c3ccc(CO)cc3)O2)cc1,OCC1=CC=C(C=C1)[C@@H]1C[C@H](CSC2=NC(=C(O2)C2=CC=CC=C2)C2=CC=CC=C2)O[C@@H](O1)C1=CC=C(NC(=O)CCCCCCC(=O)NO)C=C1,143.15,16.0,9.0,4.0,8.62310000000001,721.8759999999999,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9770900>,tr
PD011143,DACINOSTAT,Histone deacetylase 1,HDAC1,single protein,9.26,OCCN(CCc1c[nH]c2ccccc12)Cc1ccc(/C=C/C(O)=NO)cc1,379.19,4.0,4.0,9.0,2.72,88.59,HDAC,OCCN(CCc1c[nH]c2ccccc12)Cc1ccc(/C=C/C(O)=NO)cc1,OCC[NH+](CCC1=CNC2=CC=CC=C12)CC1=CC=C(CCC(=O)N=O)C=C1,86.96000000000001,10.0,3.0,3.0,2.0134000000000003,380.4680000000002,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01cac0>,tr
PD010468,SCRIPTAID,Histone deacetylase 6,HDAC6,single protein,9.6,O=C1c2cccc3cccc(c23)C(=O)N1CCCCCC(O)=NO,326.13,4.0,2.0,6.0,2.5,86.71,HDAC,O=C1c2cccc3cccc(c23)C(=O)N1CCCCCC(O)=NO,ONC(=O)CCCCCN1C(=O)C2=CC=CC3=CC=CC(C1=O)=C23,86.71000000000001,6.0,4.0,2.0,2.5016000000000007,326.3520000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b4144430>,tr
PD012476,domatinostat,Histone deacetylase 3,HDAC3,single protein,6.24,Cn1cc(-c2ccc(S(=O)(=O)n3ccc(/C=C/C(=O)Nc4ccccc4N)c3)cc2)cn1,447.14,7.0,2.0,6.0,3.36,112.01,HDAC,Cn1cc(-c2ccc(S(=O)(=O)n3ccc(/C=C/C(=O)Nc4ccccc4N)c3)cc2)cn1,CN1C=C(C=N1)C1=CC=C(C=C1)S(=O)(=O)N1C=CC(\C=C\C(=O)NC2=CC=CC=C2N)=C1,112.01,6.0,7.0,2.0,3.359700000000001,447.52000000000015,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9773990>,tr
PD010586,FIMEPINOSTAT,Histone deacetylase 1,HDAC1,single protein,8.77,COc1ccc(-c2nc(N3CCOCC3)c3sc(CN(C)c4ncc(C(O)=NO)cn4)cc3n2)cn1,508.16,12.0,2.0,7.0,2.14,138.72,HDAC,COc1ccc(-c2nc(N3CCOCC3)c3sc(CN(C)c4ncc(C(O)=NO)cn4)cc3n2)cn1,COC1=CC=C(C=N1)C1=NC(N2CCOCC2)=C2SC(CN(C)C3=NC=C(C=N3)C(=O)NO)=CC2=N1,138.72,7.0,12.0,2.0,2.1438999999999995,508.56400000000014,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01df50>,tr
PD052674,NKL 22,Histone deacetylase 3,HDAC3,single protein,7.16,Nc1ccccc1NC(=O)CCCCCC(=O)Nc1ccccc1,325.18,3.0,3.0,8.0,3.8,84.22,HDAC,Nc1ccccc1NC(=O)CCCCCC(=O)Nc1ccccc1,NC1=CC=CC=C1NC(=O)CCCCCC(=O)NC1=CC=CC=C1,84.22,8.0,3.0,3.0,3.7965000000000027,325.412,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b4146260>,tr
PD003631,PCI-34051,Histone deacetylase 8,HDAC8,single protein,8.0,COc1ccc(Cn2ccc3ccc(C(O)=NO)cc32)cc1,296.12,4.0,2.0,4.0,2.82,63.49,HDAC,COc1ccc(Cn2ccc3ccc(C(O)=NO)cc32)cc1,COC1=CC=C(CN2C=CC3=CC=C(C=C23)C(O)N=O)C=C1,63.82,5.0,5.0,1.0,3.4555000000000025,296.326,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b4144a50>,tr
PD120159,SW-100,Histone deacetylase 6,HDAC6,single protein,8.64,ON=C(O)c1ccc(CN2CCCc3cc(Cl)ccc32)cc1,316.1,3.0,2.0,3.0,3.41,52.57,HDAC,ON=C(O)c1ccc(CN2CCCc3cc(Cl)ccc32)cc1,OC(N=O)C1=CC=C(CN2CCCC3=CC(Cl)=CC=C23)C=C1,52.900000000000006,4.0,4.0,1.0,4.050100000000003,316.78799999999995,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b4145070>,tr
PD010994,pracinostat,Histone deacetylase 4,HDAC4,single protein,7.8,CCCCc1nc2cc(/C=C/C(O)=NO)ccc2n1CCN(CC)CC,358.24,5.0,2.0,10.0,3.24,70.39,HDAC,CCCCc1nc2cc(/C=C/C(O)=NO)ccc2n1CCN(CC)CC,CCCCC1=NC2=CC(CCC(=O)N=O)=CC=C2N1CC[NH+](CC)CC,68.75999999999999,11.0,4.0,1.0,2.5292000000000003,359.49400000000014,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b97734c0>,tr
PD127466,N-hydroxy-1-naphthamide,Histone deacetylase 8,HDAC8,single protein,4.85,ON=C(O)c1cccc2ccccc12,187.06,2.0,2.0,1.0,1.96,49.33,HDAC,ON=C(O)c1cccc2ccccc12,ONC(=O)C1=CC=CC2=CC=CC=C12,49.33,1.0,2.0,2.0,1.9587999999999997,187.198,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b4146650>,tr
PD058098,R-306465,Histone deacetylase 11,HDAC11,single protein,8.68,O=S(=O)(c1ccc2ccccc2c1)N1CCN(c2ncc(C(O)=NO)cn2)CC1,413.12,7.0,2.0,4.0,1.26,115.73,HDAC,O=S(=O)(c1ccc2ccccc2c1)N1CCN(c2ncc(C(O)=NO)cn2)CC1,ONC(=O)C1=CN=C(N=C1)N1CCN(CC1)S(=O)(=O)C1=CC2=CC=CC=C2C=C1,115.72999999999999,4.0,7.0,2.0,1.2596999999999994,413.4590000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b41453f0>,tr
PD010271,RICOLINOSTAT,Histone deacetylase 6,HDAC6,single protein,8.33,O=C(NCCCCCCC(O)=NO)c1cnc(N(c2ccccc2)c2ccccc2)nc1,433.21,6.0,3.0,11.0,4.13,107.45,HDAC,O=C(NCCCCCCC(O)=NO)c1cnc(N(c2ccccc2)c2ccccc2)nc1,ONC(=O)CCCCCCNC(=O)C1=CN=C(N=C1)N(C1=CC=CC=C1)C1=CC=CC=C1,107.45,11.0,6.0,3.0,4.132100000000002,433.5120000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b4145700>,tr
PD010301,NEXTURASTAT A,Histone deacetylase 6,HDAC6,single protein,8.8,CCCCN(Cc1ccc(C(O)=NO)cc1)C(=O)Nc1ccccc1,341.17,3.0,3.0,7.0,3.64,81.67,HDAC,CCCCN(Cc1ccc(C(O)=NO)cc1)C(=O)Nc1ccccc1,CCCCN(CC1=CC=C(C=C1)C(O)N=O)C(=O)NC1=CC=CC=C1,82.0,8.0,4.0,2.0,4.278100000000003,341.411,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b4145f50>,tr
PD016549,TMP 195,Histone deacetylase 9,HDAC9,single protein,8.21,CC(C)(CNC(=O)c1cccc(-c2noc(C(F)(F)F)n2)c1)c1coc(-c2ccccc2)n1,456.14,6.0,1.0,6.0,5.12,94.05,HDAC,CC(C)(CNC(=O)c1cccc(-c2noc(C(F)(F)F)n2)c1)c1coc(-c2ccccc2)n1,CC(C)(CNC(=O)C1=CC=CC(=C1)C1=NOC(=N1)C(F)(F)F)C1=COC(=N1)C1=CC=CC=C1,94.05000000000001,6.0,6.0,1.0,5.118000000000005,456.4240000000001,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9770580>,tr
PD157797,KA2507,Histone deacetylase 6,HDAC6,single protein,8.6,ON=C(O)c1ccc(CN(c2cnccn2)c2cnccn2)cc1,322.12,7.0,2.0,5.0,1.72,104.13,HDAC,ON=C(O)c1ccc(CN(c2cnccn2)c2cnccn2)cc1,OC(N=O)C1=CC=C(CN(C2=CN=CC=N2)C2=CN=CC=N2)C=C1,104.46000000000001,6.0,8.0,1.0,2.3622000000000005,322.32800000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b42775a0>,tr
PD011124,MOCETINOSTAT,Histone deacetylase 1,HDAC1,single protein,8.05,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,396.17,6.0,3.0,6.0,3.99,105.82,HDAC,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1,105.82,6.0,6.0,3.0,3.9852000000000016,396.45400000000006,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b4145540>,tr
PD006326,trichostatin A,Histone deacetylase 1,HDAC1,single protein,9.7,CC(/C=C/C(O)=NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,302.16,4.0,2.0,6.0,2.58,69.64,HDAC,CC(/C=C/C(O)=NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,C[C@H](\C=C(/C)CCC(=O)N=O)C(=O)C1=CC=C(C=C1)N(C)C,66.81,7.0,4.0,0.0,3.590900000000002,302.374,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9773df0>,tr
PD143540,AES-350,Histone deacetylase 6,HDAC6,single protein,7.62,CC(C)(C)c1ccc(C(=O)Nc2ccc(C(O)=NO)cc2)cc1,312.15,3.0,3.0,3.0,3.36,78.43,HDAC,CC(C)(C)c1ccc(C(=O)Nc2ccc(C(O)=NO)cc2)cc1,CC(C)(C)C1=CC=C(C=C1)C(=O)NC1=CC=C(C=C1)C(O)N=O,78.75999999999999,4.0,4.0,2.0,3.9937000000000036,312.369,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e006a40>,tr
PD088288,HDAC8-IN-1,Histone deacetylase 8,HDAC8,single protein,7.57,COc1ccc(/C=C/C(O)=NO)c(-c2ccc(-c3ccccc3)cc2)c1,345.14,3.0,2.0,5.0,4.55,58.56,HDAC,COc1ccc(/C=C/C(O)=NO)c(-c2ccc(-c3ccccc3)cc2)c1,COC1=CC=C(CCC(=O)N=O)C(=C1)C1=CC=C(C=C1)C1=CC=CC=C1,55.73,6.0,3.0,0.0,5.254800000000004,345.398,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01c200>,tr
PD010187,pravastatin,3-hydroxy-3-methylglutaryl-coenzyme A reductase,HMGCR,single protein,6.99,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,424.25,6.0,4.0,10.0,2.44,124.29,HMGCR,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC([O-])=O)[C@@H]12,127.12,10.0,7.0,3.0,1.1056999999999997,423.52600000000024,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9772340>,tr
PD000154,MEGLUTOL,3-hydroxy-3-methylglutaryl-coenzyme A reductase,HMGCR,single protein,6.52,CC(O)(CC(=O)O)CC(=O)O,162.05,3.0,3.0,4.0,-0.31,94.83,HMGCR,CC(O)(CC(=O)O)CC(=O)O,CC(O)(CC([O-])=O)CC([O-])=O,100.49000000000001,4.0,5.0,1.0,-2.982599999999999,160.125,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b4147a70>,tr
PD003114,lovastatin,3-hydroxy-3-methylglutaryl-coenzyme A reductase,HMGCR,single protein,7.69,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,404.26,5.0,1.0,6.0,4.2,72.83,HMGCR,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,72.83,6.0,5.0,1.0,4.195500000000004,404.54700000000025,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b97721f0>,tr
PD019678,TRANS-ASARONE,3-hydroxy-3-methylglutaryl-coenzyme A reductase,HMGCR,single protein,6.34,C/C=C/c1cc(OC)c(OC)cc1OC,208.11,3.0,0.0,4.0,2.75,27.69,HMGCR,C/C=C/c1cc(OC)c(OC)cc1OC,COC1=CC(OC)=C(OC)C=C1\C=C\C,27.69,4.0,3.0,0.0,2.7455000000000007,208.257,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9770890>,tr
