pdid,name,target_name,gene_name,target_type,activity_biochemical,SMILES_std,mw,hba,hbd,rb,logp,tpsa,moa_label,Standardized_SMILES,SMILES_protonated_7.4,TPSA,Rot_Bonds,H_Accpt,H_Donors,LogP,Mol.Wt,Ro5_check,morgan_fps,set
PD012926,A-966492,Poly [ADP-ribose] polymerase 1,PARP1,single protein,9.0,NC(=O)c1cccc2[nH]c(-c3ccc([C@@H]4CCCN4)cc3F)nc12,324.14,3.0,3.0,3.0,2.89,83.8,PARP,NC(=O)c1cccc2[nH]c(-c3ccc([C@@H]4CCCN4)cc3F)nc12,NC(=O)C1=C2N=C(NC2=CC=C1)C1=CC=C(C=C1F)[C@@H]1CCC[NH2+]1,88.38000000000001,3.0,2.0,3.0,1.8661999999999999,325.36700000000013,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8a821a340>,tr
PD021738,Quinazolin-4-ol,Poly [ADP-ribose] polymerase 1,PARP1,single protein,5.02,O=c1[nH]cnc2ccccc12,146.05,3.0,1.0,0.0,1.34,46.01,PARP,O=c1[nH]cnc2ccccc12,O=C1NC=NC2=CC=CC=C12,45.75,0.0,2.0,1.0,0.9231,146.14899999999997,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474a0a0>,tr
PD018527,RUCAPARIB,Poly [ADP-ribose] polymerase 1,PARP1,single protein,8.85,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,323.14,2.0,3.0,3.0,2.98,56.92,PARP,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,C[NH2+]CC1=CC=C(C=C1)C1=C2CCNC(=O)C3=C2C(N1)=CC(F)=C3,61.5,3.0,1.0,3.0,1.9530999999999996,324.3789999999999,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d924749620>,tr
PD061942,VELIPARIB,Poly [ADP-ribose] polymerase 2,PARP2,single protein,8.7,C[C@@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,244.13,3.0,3.0,2.0,1.26,83.8,PARP,C[C@@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,C[C@]1(CCC[NH2+]1)C1=NC2=C(C=CC=C2N1)C(N)=O,88.38,2.0,2.0,3.0,0.23420000000000013,245.30600000000004,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247abf40>,tr
PD097815,OSM-S-171,Poly [ADP-ribose] polymerase 1,PARP1,single protein,4.85,O=c1[nH]cnc2ccsc12,152.0,3.0,1.0,0.0,0.98,45.75,PARP,O=c1[nH]cnc2ccsc12,O=C1NC=NC2=C1SC=C2,45.75,0.0,3.0,1.0,0.9846,152.178,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b42fe7a0>,tr
PD040846,PD040846,Poly [ADP-ribose] polymerase 1,PARP1,single protein,5.07,Nc1ccc2oc(=O)ccc2c1I,286.94,3.0,1.0,0.0,1.98,56.23,PARP,Nc1ccc2oc(=O)ccc2c1I,NC1=CC=C2OC(=O)C=CC2=C1I,56.23,0.0,3.0,1.0,1.9798,287.056,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b42fdb60>,tr
PD131625,AZ9482,Protein mono-ADP-ribosyltransferase PARP3,PARP3,single protein,7.34,N#Cc1cccnc1N1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,450.18,6.0,1.0,4.0,2.74,105.98,PARP,N#Cc1cccnc1N1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,O=C(N1CCN(CC1)C1=NC=CC=C1C#N)C1=CC=CC(CC2=NNC(=O)C3=CC=CC=C23)=C1,105.97999999999999,4.0,6.0,1.0,2.742980000000001,450.50200000000024,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d927f466c0>,tr
PD196820,PD196820,DNA topoisomerase 2-alpha,TOP2A,single protein,4.57,O=C(O)C[C@H](NC(=O)OCc1ccccc1)C(=O)O,267.07,4.0,3.0,6.0,0.84,112.93,TOPOISOMERASE,O=C(O)C[C@H](NC(=O)OCc1ccccc1)C(=O)O,[O-]C(=O)C[C@H](NC(=O)OCC1=CC=CC=C1)C([O-])=O,118.59,6.0,6.0,1.0,-1.828699999999999,265.221,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b42ff530>,tr
,Teniposide,,,,,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,,,,,,,TOPOISOMERASE,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,COC1=CC(=CC(OC)=C1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@H](O[C@H]3[C@H](O)[C@H]2O)C2=CC=CS2)C2=CC3=C(OCO3)C=C12,160.83,6.0,14.0,3.0,2.7529000000000003,656.662,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247a9ee0>,tr
,Camptothecin,,,,,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,,,,,,,TOPOISOMERASE,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=CC=CC=C4N=C13)C2=O,81.41999999999999,1.0,6.0,1.0,2.0796,348.35800000000006,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247aa810>,tr
,Idarubicin,,,,,CC(=O)[C@]1(O)C=C2C(=O)c3c(c(O)c4ccccc4c3O)C(=O)C2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1,,,,,,,TOPOISOMERASE,CC(=O)[C@]1(O)C=C2C(=O)c3c(c(O)c4ccccc4c3O)C(=O)C2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1,C[C@@H]1O[C@H](C[C@H]([NH3+])[C@@H]1O)O[C@H]1C[C@@](O)(C=C2C1C(=O)C1=C(O)C3=CC=CC=C3C(O)=C1C2=O)C(C)=O,178.23000000000002,3.0,9.0,5.0,0.3879000000000016,498.5080000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247aa9d0>,tr
,Pixantrone,,,,,NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O,,,,,,,TOPOISOMERASE,NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O,[NH3+]CCNC1=CC=C(NCC[NH3+])C2=C1C(=O)C1=CC=NC=C1C2=O,126.37,6.0,5.0,4.0,-0.8353999999999975,327.38800000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247a9f50>,tr
PD108710,WAY-300315,DNA topoisomerase 3,TOPB,single protein,6.2,Cc1ccc(Nc2cc(=O)[nH]c(=O)[nH]2)cc1Cl,251.05,3.0,3.0,2.0,1.77,77.75,TOPOISOMERASE,Cc1ccc(Nc2cc(=O)[nH]c(=O)[nH]2)cc1Cl,CC1=CC=C(NC2=CC(=O)NC(=O)N2)C=C1Cl,77.75,2.0,3.0,3.0,1.7686199999999996,251.67300000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247ab8b0>,tr
,Aldoxorubicin,,,,,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(C=O)NNC(=O)CCCCCN2C(=O)C=CC2=O)C[C@@H]1O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C3=O,,,,,,,TOPOISOMERASE,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(C=O)NNC(=O)CCCCCN2C(=O)C=CC2=O)C[C@@H]1O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C3=O,COC1=CC=CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C[C@](O)(C[C@@H]1O[C@H]1C[C@H]([NH3+])[C@H](O)[C@H](C)O1)C(NNC(=O)CCCCCN1C(=O)C=CC1=O)C=O)C3=O,265.96999999999997,13.0,14.0,7.0,-0.3746999999999965,751.7659999999997,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247a9930>,tr
PD000493,dexrazoxane,DNA topoisomerase 2-alpha,TOP2A,single protein,4.4,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,268.12,6.0,2.0,3.0,-2.71,98.82,TOPOISOMERASE,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,98.82,3.0,6.0,2.0,-2.708299999999996,268.27299999999997,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247a9c40>,tr
,Etoposide,,,,,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,,,,,,,TOPOISOMERASE,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,COC1=CC(=CC(OC)=C1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)C2=CC3=C(OCO3)C=C12,160.83,5.0,13.0,3.0,1.3385999999999993,588.5620000000001,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247a9b60>,tr
,Irinotecan,,,,,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,,,,,,,TOPOISOMERASE,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=CC=C(OC(=O)N3CCC(CC3)[NH+]3CCCCC3)C=C12,115.39999999999999,4.0,8.0,2.0,2.6740000000000004,587.6970000000001,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247aa500>,tr
,Doxorubicin,,,,,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(=O)CO)C[C@@H]1O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C3=O,,,,,,,TOPOISOMERASE,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(=O)CO)C[C@@H]1O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C3=O,COC1=CC=CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C[C@](O)(C[C@@H]1O[C@H]1C[C@H]([NH3+])[C@H](O)[C@H](C)O1)C(=O)CO)C3=O,207.68999999999997,5.0,11.0,6.0,-0.48700000000000004,544.5330000000002,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247a9d20>,tr
,SN-38,,,,,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,,,,,,,TOPOISOMERASE,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=CC=C(O)C=C12,101.65,2.0,7.0,2.0,2.3476,392.4110000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247aa490>,tr
PD016647,TALTOBULIN,Tubulin beta-1 chain,TUBB1,single protein,6.58,CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@H](/C=C(\C)C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1ccccc1,473.33,4.0,3.0,10.0,3.6,98.74,TUBULIN,CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@H](/C=C(\C)C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1ccccc1,C[NH2+][C@H](C(=O)N[C@H](C(=O)N(C)[C@H](\C=C(/C)C([O-])=O)C(C)C)C(C)(C)C)C(C)(C)C1=CC=CC=C1,106.15,10.0,4.0,2.0,1.2361000000000033,473.65800000000024,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474ba00>,tr
PD011108,ABT-751,Tubulin alpha-1A chain,TUBA1A,single protein,5.51,COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1,371.09,6.0,3.0,6.0,3.34,100.55,TUBULIN,COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1,COC1=CC=C(C=C1)S(=O)(=O)[N-]C1=CC=CN=C1NC1=CC=C(O)C=C1,102.62000000000002,6.0,6.0,2.0,3.933500000000002,370.4100000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8a821a2d0>,tr
PD016776,COMBRETASTATIN A4,Tubulin beta-3 chain,TUBB3,single protein,8.24,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,316.13,5.0,1.0,6.0,3.6,57.15,TUBULIN,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,COC1=CC=C(\C=C/C2=CC(OC)=C(OC)C(OC)=C2)C=C1O,57.150000000000006,6.0,5.0,1.0,3.5970000000000035,316.353,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96c920580>,tr
PD168564,PD168564,Tubulin beta-5 chain,TUBB5,single protein,5.12,COC(=O)c1c(C)oc2ccc(NS(=O)(=O)c3ccc(Cl)c([N+](=O)[O-])c3)cc12,424.01,7.0,1.0,5.0,3.89,128.75,TUBULIN,COC(=O)c1c(C)oc2ccc(NS(=O)(=O)c3ccc(Cl)c([N+](=O)[O-])c3)cc12,COC(=O)C1=C(C)OC2=CC=C([N-]S(=O)(=O)C3=CC=C(Cl)C(=C3)[N+]([O-])=O)C=C12,130.82000000000002,5.0,7.0,0.0,4.483520000000002,423.8100000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474ace0>,tr
PD168539,PD168539,Tubulin beta-5 chain,TUBB5,single protein,5.49,O=C(c1ccc(Cl)c([N+](=O)[O-])c1)N1CCN(c2ccccc2)CC1,345.09,4.0,0.0,3.0,3.21,66.69,TUBULIN,O=C(c1ccc(Cl)c([N+](=O)[O-])c1)N1CCN(c2ccccc2)CC1,[O-][N+](=O)C1=CC(=CC=C1Cl)C(=O)N1CCN(CC1)C1=CC=CC=C1,66.69,3.0,4.0,0.0,3.210600000000002,345.786,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474af10>,tr
PD070053,Dolastatin 10,Tubulin alpha-1A chain,TUBA1A,single protein,5.66,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,784.49,9.0,2.0,21.0,5.19,133.41,TUBULIN,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)C1=NC=CS1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)[NH+](C)C)C(C)C,134.60999999999999,21.0,8.0,3.0,3.773300000000007,786.1169999999998,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96c9222d0>,tr
PD107884,CL-104659,Tubulin alpha-1A chain,TUBA1A,single protein,5.3,O=c1[nH]c(/C=C/c2ccccc2)nc2ccccc12,248.09,2.0,1.0,2.0,3.09,45.75,TUBULIN,O=c1[nH]c(/C=C/c2ccccc2)nc2ccccc12,O=C1NC(\C=C\C2=CC=CC=C2)=NC2=CC=CC=C12,45.75,2.0,2.0,1.0,3.0935000000000015,248.285,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96c923e60>,tr
PD003467,AXITINIB,Vascular endothelial growth factor receptor 3,FLT4,single protein,10.0,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)[nH]nc2c1,386.12,4.0,2.0,5.0,4.64,70.67,TYROSINE KINASE,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)[nH]nc2c1,CNC(=O)C1=CC=CC=C1SC1=CC=C2C(NN=C2\C=C\C2=CC=CC=N2)=C1,70.67,5.0,4.0,2.0,4.6391000000000036,386.4800000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d927f47a70>,tr
PD051200,RGB-286638,Cyclin-dependent kinase 9,CDK9,single protein,9.0,COCCN1CCN(Cc2ccc(-c3[nH]nc4c3C(=O)c3c(NC(=O)NN5CCOCC5)cccc3-4)cc2)CC1,545.28,8.0,3.0,8.0,2.42,115.06,TYROSINE KINASE,COCCN1CCN(Cc2ccc(-c3[nH]nc4c3C(=O)c3c(NC(=O)NN5CCOCC5)cccc3-4)cc2)CC1,COCC[NH+]1CCN(CC2=CC=C(C=C2)C2=NNC3=C2C(=O)C2=C(NC(=O)NN4CCOCC4)C=CC=C32)CC1,116.25999999999999,8.0,7.0,4.0,1.0037000000000038,546.6520000000003,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d924749b60>,tr
PD012516,AMG 925,Receptor-type tyrosine-protein kinase FLT3,FLT3,single protein,9.0,C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc32)CC1,471.24,8.0,2.0,4.0,3.75,109.06,TYROSINE KINASE,C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc32)CC1,C[C@H]1CC[C@@H](CC1)N1C2=C(C=CN=C2)C2=C1N=C(NC1=CC=C3CN(CCC3=N1)C(=O)CO)N=C2,109.06,4.0,8.0,2.0,3.7463000000000015,471.56500000000034,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d927f47d10>,tr
PD010884,TG101209,Tyrosine-protein kinase JAK1,JAK1,single protein,9.29,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,509.26,8.0,3.0,7.0,4.1,102.49,TYROSINE KINASE,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,C[NH+]1CCN(CC1)C1=CC=C(NC2=NC=C(C)C(NC3=CC=CC(=C3)S(=O)(=O)NC(C)(C)C)=N2)C=C1,103.69000000000001,7.0,7.0,4.0,2.683720000000001,510.6880000000002,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474b920>,tr
PD002623,SU6656,Aurora kinase C,AURKC,single protein,7.77,CN(C)S(=O)(=O)c1ccc2[nH]c(O)c(C=c3cc4c([nH]3)=CCCC4)c2c1,371.13,3.0,2.0,3.0,2.64,82.27,TYROSINE KINASE,CN(C)S(=O)(=O)c1ccc2[nH]c(O)c(C=c3cc4c([nH]3)=CCCC4)c2c1,CN(C)S(=O)(=O)C1=CC=C2NC(=O)C(C=C3NC4=CCCCC4=C3)C2=C1,82.27000000000001,3.0,3.0,2.0,0.8981999999999997,371.4620000000002,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d924748660>,tr
PD004294,DORSOMORPHIN,Receptor-type tyrosine-protein kinase FLT3,FLT3,single protein,9.0,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1,399.21,6.0,0.0,6.0,4.32,55.55,TYROSINE KINASE,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1,C(C[NH+]1CCCCC1)OC1=CC=C(C=C1)C1=CN2N=CC(=C2N=C1)C1=CC=NC=C1,56.75,6.0,5.0,1.0,2.905900000000001,400.50600000000014,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96c921c40>,tr
PD002610,SEMAXANIB,Vascular endothelial growth factor receptor 1,FLT1,single protein,8.1,C=c1cc(C)[nH]c1=Cc1c(O)[nH]c2ccccc12,238.11,1.0,2.0,1.0,3.12,44.89,TYROSINE KINASE,C=c1cc(C)[nH]c1=Cc1c(O)[nH]c2ccccc12,CC1=CC(=C)C(N1)=CC1C(=O)NC2=CC=CC=C12,44.89,1.0,1.0,2.0,1.2498199999999995,238.29000000000002,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d924748cf0>,tr
PD102399,PF-06700841,Tyrosine-protein kinase JAK1,JAK1,single protein,7.77,Cn1cc(Nc2nccc(N3CC4CCC(C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1,389.18,7.0,1.0,4.0,1.79,79.18,TYROSINE KINASE,Cn1cc(Nc2nccc(N3CC4CCC(C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1,CN1C=C(NC2=NC=CC(=N2)N2CC3CCC(C2)N3C(=O)[C@@H]2CC2(F)F)C=N1,79.18,4.0,7.0,1.0,1.7884999999999995,389.4100000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474a960>,tr
PD003534,AT7867,RAC-beta serine/threonine-protein kinase,AKT2,single protein,4.75,Clc1ccc(C2(c3ccc(-c4cn[nH]c4)cc3)CCNCC2)cc1,337.13,2.0,2.0,3.0,4.4,40.71,TYROSINE KINASE,Clc1ccc(C2(c3ccc(-c4cn[nH]c4)cc3)CCNCC2)cc1,ClC1=CC=C(C=C1)C1(CC[NH2+]CC1)C1=CC=C(C=C1)C1=CNN=C1,45.29,3.0,1.0,2.0,3.373400000000001,338.86199999999997,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d927f47b50>,tr
PD003662,SNS-032,Cyclin-dependent kinase-like 5,CDKL5,single protein,8.77,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,380.13,7.0,2.0,5.0,3.66,80.05,TYROSINE KINASE,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,CC(C)(C)C1=CN=C(CSC2=CN=C(NC(=O)C3CC[NH2+]CC3)S2)O1,84.63000000000001,5.0,6.0,2.0,2.6328000000000005,381.5470000000002,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d924748b30>,tr
PD055877,DINACICLIB,Cyclin-dependent kinase 5,CDK5,single protein,9.5,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12,396.23,7.0,2.0,7.0,2.28,92.63,TYROSINE KINASE,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12,CCC1=C2N=C(C=C(NCC3=CC=C[N+]([O-])=C3)N2N=C1)N1CCCCC1CCO,92.63,7.0,7.0,2.0,2.2785000000000006,396.4950000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96c921a10>,tr
PD011169,AEE-788,Epidermal growth factor receptor,EGFR,single protein,8.7,CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,440.27,5.0,2.0,7.0,4.94,60.08,TYROSINE KINASE,CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,CC[NH+]1CCN(CC2=CC=C(C=C2)C2=CC3=C(N[C@H](C)C4=CC=CC=C4)[NH+]=CN=C3N2)CC1,62.53,7.0,3.0,3.0,2.937500000000001,442.61100000000016,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d927f47290>,tr
PD021512,PEFICITINIB,Tyrosine-protein kinase JAK3,JAK3,single protein,9.15,NC(=O)c1cnc2[nH]ccc2c1NC1C2CC3CC1CC(O)(C3)C2,326.17,4.0,4.0,3.0,2.01,104.03,TYROSINE KINASE,NC(=O)c1cnc2[nH]ccc2c1NC1C2CC3CC1CC(O)(C3)C2,NC(=O)C1=CN=C2NC=CC2=C1NC1C2CC3CC1CC(O)(C3)C2,104.03000000000002,3.0,4.0,4.0,2.0133,326.40000000000015,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474aab0>,tr
PD086788,TL6-144,Tyrosine-protein kinase JAK3,JAK3,single protein,8.32,C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,507.21,8.0,3.0,9.0,4.37,94.65,TYROSINE KINASE,C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,COC1=CC(=CC=C1NC1=NC=C(Cl)C(NCC2=CC(NC(=O)C=C)=CC=C2)=N1)N1CC[NH+](C)CC1,95.85,9.0,7.0,4.0,2.953500000000001,509.03400000000033,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e0062d0>,tr
PD077934,samuraciclib,Cyclin-dependent kinase 7,CDK7,single protein,7.4,CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@H]3CCNC[C@@H]3O)nc12,394.25,7.0,4.0,7.0,2.85,86.51,TYROSINE KINASE,CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@H]3CCNC[C@@H]3O)nc12,CC(C)C1=C2N=C(NC[C@H]3CC[NH2+]C[C@@H]3O)C=C(NCC3=CC=CC=C3)N2N=C1,91.09,7.0,6.0,4.0,1.8208999999999995,395.53100000000006,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247ab1b0>,tr
PD003356,ERLOTINIB,Epidermal growth factor receptor,EGFR,single protein,9.09,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,393.17,7.0,1.0,10.0,3.41,74.73,TYROSINE KINASE,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1,74.73,10.0,7.0,1.0,3.405100000000002,393.4430000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96c9204a0>,tr
PD018549,PP 3,Epidermal growth factor receptor,EGFR,single protein,5.57,Nc1ncnc2c1cnn2-c1ccccc1,211.09,5.0,1.0,1.0,1.4,69.62,TYROSINE KINASE,Nc1ncnc2c1cnn2-c1ccccc1,NC1=C2C=NN(C2=NC=N1)C1=CC=CC=C1,69.62,1.0,5.0,1.0,1.3977,211.228,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474a5e0>,tr
